source,target,weight,x,u,tau_F,tau_D
2,2209,17.04255965118713,1.0,0.19,1500.0,200.0
2,617,76.69151843034209,1.0,0.19,1500.0,200.0
2,369,76.69151843034209,1.0,0.19,1500.0,200.0
2,6009,17.04255965118713,1.0,0.19,1500.0,200.0
2,4089,17.04255965118713,1.0,0.19,1500.0,200.0
2,2289,17.04255965118713,1.0,0.19,1500.0,200.0
2,1289,17.04255965118713,1.0,0.19,1500.0,200.0
2,7673,17.04255965118713,1.0,0.19,1500.0,200.0
2,3097,17.04255965118713,1.0,0.19,1500.0,200.0
2,5049,17.04255965118713,1.0,0.19,1500.0,200.0
2,673,76.69151843034209,1.0,0.19,1500.0,200.0
2,2937,17.04255965118713,1.0,0.19,1500.0,200.0
2,1433,17.04255965118713,1.0,0.19,1500.0,200.0
2,1865,17.04255965118713,1.0,0.19,1500.0,200.0
2,4697,17.04255965118713,1.0,0.19,1500.0,200.0
2,7513,17.04255965118713,1.0,0.19,1500.0,200.0
2,3297,17.04255965118713,1.0,0.19,1500.0,200.0
2,4433,17.04255965118713,1.0,0.19,1500.0,200.0
2,2553,17.04255965118713,1.0,0.19,1500.0,200.0
2,1569,17.04255965118713,1.0,0.19,1500.0,200.0
2,2953,17.04255965118713,1.0,0.19,1500.0,200.0
2,5649,17.04255965118713,1.0,0.19,1500.0,200.0
2,529,76.69151843034209,1.0,0.19,1500.0,200.0
2,6321,17.04255965118713,1.0,0.19,1500.0,200.0
2,345,76.69151843034209,1.0,0.19,1500.0,200.0
2,3177,17.04255965118713,1.0,0.19,1500.0,200.0
2,2537,17.04255965118713,1.0,0.19,1500.0,200.0
2,5449,17.04255965118713,1.0,0.19,1500.0,200.0
2,2577,17.04255965118713,1.0,0.19,1500.0,200.0
2,4049,17.04255965118713,1.0,0.19,1500.0,200.0
2,4377,17.04255965118713,1.0,0.19,1500.0,200.0
2,1089,17.04255965118713,1.0,0.19,1500.0,200.0
2,4273,17.04255965118713,1.0,0.19,1500.0,200.0
2,193,76.69151843034209,1.0,0.19,1500.0,200.0
2,2633,17.04255965118713,1.0,0.19,1500.0,200.0
2,3961,17.04255965118713,1.0,0.19,1500.0,200.0
2,6313,17.04255965118713,1.0,0.19,1500.0,200.0
2,3721,17.04255965118713,1.0,0.19,1500.0,200.0
2,4153,17.04255965118713,1.0,0.19,1500.0,200.0
2,7009,17.04255965118713,1.0,0.19,1500.0,200.0
2,793,76.69151843034209,1.0,0.19,1500.0,200.0
2,3561,17.04255965118713,1.0,0.19,1500.0,200.0
2,4769,17.04255965118713,1.0,0.19,1500.0,200.0
2,857,17.04255965118713,1.0,0.19,1500.0,200.0
2,3857,17.04255965118713,1.0,0.19,1500.0,200.0
2,1849,17.04255965118713,1.0,0.19,1500.0,200.0
2,1153,17.04255965118713,1.0,0.19,1500.0,200.0
